USDAInspectionNumber,StoredCropID,PlantedCropID,StorageBinID,isEstimated,PercentOfHarvestedYield,PercentBruiseFree,PercentSixOz,PercentSoftRot,PercentTenOz,PercentUndersize,PercentUnusable,PercentUSDA1,SpecificGravity,PercentHollow,PercentInternalDiscolored,PercentMechanicalDamaged,PercentPinkEye,PercentPitScab
4111001,C20E7E8E-8F9B-4417-BBED-7D2B7E52DBD0,3D0C94C3-8C9A-4D15-812F-F606E6EAA0D2,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1,1,0.037941179,,0.69,0.015,0.23,0.013,0.034,,1.0812,0,0.003,0.009,0,0
4111002,C20E7E8E-8F9B-4417-BBED-7D2B7E52DBD0,3D0C94C3-8C9A-4D15-812F-F606E6EAA0D2,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1,1,0.136768874,,0.69,0.015,0.23,0.013,0.034,,1.0812,0,0.003,0.009,0,0
4103,CAB5DE28-C865-453E-8306-6EC65E9CE666,92BAC917-9EFA-4980-B379-E5731F1C6C21,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1,0,0.033474065,,0.692,0.018,0.326,0.021,0.075,,1.0751,0,0,0.013,0,0.043
4104,23ACE162-5767-4001-94B3-F123899DF533,3A83973D-E88B-422A-8320-1669838EDC85,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1,0,0.023949725,,0.773,0.003,0.38,0.018,0.009,,1.0804,0,0,0.007,0,0
4105,463F8A7D-BDBF-40E5-8575-6F2EFEDCEDCE,8606572A-931E-43AA-94A8-59F97C4F0579,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1,0,0.022553102,,0.702,0.007,0.33,0.024,0.016,,1.0768,0,0,0.006,0,0.001
4106,0869984B-A14F-4FC8-909F-53C6670B1315,F60BF6EC-2B36-4CD3-9D84-3AB4670C7942,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1,0,0.057157285,,0.712,0.012,0.343,0.019,0.04,,1.0796,0.021,0,0.008,0,0
4107,71A9707C-5B01-498B-BFBC-231E187277EE,1C3227D7-C6C3-4201-8E6D-C40B7E727EAB,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1,0,0.059989378,,0.715,0.007,0.325,0.016,0.021,,1.0807,0,0,0.007,0,0
4108,9FB25D0A-E1EF-4081-84A7-4A4BE5C55464,999E3CE1-0B84-44AF-90EF-CCCD3B6BECE7,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1,0,0.033358798,,0.672,0.005,0.264,0.023,0.016,,1.0828,0,0,0,0,0.006
4109,13E71CD5-634D-41D4-8BAA-441CD5F47F0B,578AF485-54E4-4AC4-8597-B81150AFEC95,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1,0,0.048962105,,0.686,0.013,0.252,0.016,0.046,,1.0761,0.021,0,0.007,0,0
4110,EEA2DB92-BCDE-4A21-82BF-1D25CDB20E4F,88397F06-7E9D-47AA-8B9B-49D544111146,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1,0,0.601386383,,0.57,0.018,0.175,0.024,0.057,,1.0794,0.013,0,0.007,0,0.012
4112,8F64D166-CC08-437A-AC1A-8DAA25B312D3,27D64F8B-B02C-4CF7-B75F-A29EDEA44C67,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1,0,0.479053791,,0.414,0.009,0.089,0.036,0.092,,1.0791,0,0,0.002,0,0.075
4113,8F64D166-CC08-437A-AC1A-8DAA25B312D3,27D64F8B-B02C-4CF7-B75F-A29EDEA44C67,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1,0,0.15494138,,0.513,0.01,0.059,0.041,0.071,,1.0809,0,0,0.008,0,0.051
4118,19BB5B3E-9607-4FD8-A266-7DDE437ACB2B,D34DDCBB-93BC-4557-92F6-0BBFBF5CEE19,ED19D11D-62B6-48B4-9A0F-7C21A91B45D8,0,0.600838837,0.936,0.632,0.018,0.241,0.021,0.054,0.85,1.0789,0.001,0,0.002,0.022,0
4119,66911970-BAE5-4116-87C6-3A8E3ABEBEFC,0E785177-C69A-4D73-A4B6-24BD64223F5C,00C6123F-413E-4BDB-9E83-8DE289DD0F8E,0,0.195623398,0.94,0.609,0.009,0.22,0.024,0.035,0.877,1.082,0,0,0.005,0.002,0.013
4120,70629619-E381-471C-A2BF-4632A8CE0C9F,6B8DF939-5A27-43EF-8F9C-20072846EC95,051997C9-EA95-417D-BABB-B1A5F6F687FA,0,0.570526383,0.913,0.591,0.024,0.206,0.01,0.072,0.857,1.0881,0.016,0,0.005,0.017,0.001
4121,F6B4B4B5-D645-42E0-82B6-3FDD9357D600,94865997-5CFB-4B42-A2A9-D7E773818B8F,577EFE38-A628-4DEC-A195-699D143D48D6,0,0.239667482,0.966,0.638,0.022,0.275,0.029,0.085,0.762,1.0794,0,0,0.008,0.045,0.001
4123,04C67571-56CB-4A25-8CDE-BC2EAF737909,90E4B74D-9037-4202-BEE3-880F65958F87,B44FF70D-5A3A-4685-BE96-FBEC6BC72174,0,0.123595699,0.927,0.615,0.008,0.143,0.019,0.025,0.876,1.0811,0,0,0.012,0.003,0.001
4127,6A9433F9-5598-43C8-8694-90EF1C62FA00,21C03482-ECB6-4E0A-BE31-A064CAC1FDEC,5871AE3A-7328-498D-A030-67338F511117,0,0.238585519,0.969,0.635,0.004,0.228,0.035,0.019,0.887,1.0857,0,0,0,0.001,0
4128,32FE9D55-1306-40C4-91E5-26D1584D794E,4FC646BC-1003-4C50-BB49-56D691CB4889,D84AC8F1-2245-4B79-8887-A2F38C52E439,0,0.157684012,0.889,0.531,0.003,0.145,0.02,0.096,0.677,1.082,0,0,0,0.001,0.081
4130,32FE9D55-1306-40C4-91E5-26D1584D794E,4FC646BC-1003-4C50-BB49-56D691CB4889,D84AC8F1-2245-4B79-8887-A2F38C52E439,0,0.425404775,0.927,0.565,0.002,0.18,0.021,0.092,0.774,1.0854,0.014,0,0.001,0.026,0.042
4135,59A1F131-B2E2-4170-BACE-28B8FFE98439,6906FE3A-0F13-4211-95EC-3535990E9329,ED19D11D-62B6-48B4-9A0F-7C21A91B45D8,0,0.696924569,0.813,0.729,0.027,0.367,0.012,0.063,0.87,1.078,0.005,0,0.003,0.012,0.002
4136,F6B4B4B5-D645-42E0-82B6-3FDD9357D600,94865997-5CFB-4B42-A2A9-D7E773818B8F,577EFE38-A628-4DEC-A195-699D143D48D6,0,0.478846634,0.893,0.615,0.028,0.277,0.034,0.09,0.762,1.0782,0.007,0,0.006,0.034,0.001
4153001,E0BE8D7F-7480-4769-957B-549A4E7004EE,ABDFC7C0-BC8E-49B8-8136-2F8B4E53A2BF,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1,1,0.012919692,0.97,0.539,0.031,0.203,0.029,0.079,0.791,1.0736,0,0,0.02,0.012,0.01
4146,F9FAE6DB-BBE7-44AD-A7E5-A523259757B8,5A83DC6E-7597-49CE-8C44-DA9D88D1A37B,7CC8C608-716C-4B5C-9F13-263A888DAC0F,0,0.536460843,0.869,0.67,0.028,0.252,0.009,0.042,0.92,1.0799,0,0,0.002,0.005,0
4137001,72DF10A0-6C7E-47E8-AEFB-F1C1CB3C0877,90322361-F862-4450-B2B6-8E295EC82E2B,0982E740-8C1E-4F0E-9FC7-E9A41FA93655,1,0.066049961,0.846,0.616,0.018,0.233,0.028,0.047,0.863,1.0694,0,0,0.007,0.017,0
4145001,1BD69B80-C021-4547-A1CB-F929356DB91F,0EF11E87-CFE3-4164-BDE5-3B647646EBD7,F06697E3-F6C1-41B9-BE11-F3ABF450DBF8,1,0.122594265,0.866,0.667,0.024,0.329,0.027,0.097,0.78,1.0738,0,0,0.013,0.051,0.002
4145002,A028AF4F-FAF7-4387-B650-F64D44FA89C4,0EF11E87-CFE3-4164-BDE5-3B647646EBD7,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1,1,0.305267118,0.866,0.667,0.024,0.329,0.027,0.097,0.78,1.0738,0,0,0.013,0.051,0.002
4145003,A028AF4F-FAF7-4387-B650-F64D44FA89C4,0EF11E87-CFE3-4164-BDE5-3B647646EBD7,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1,1,0.013151074,0.866,0.667,0.024,0.329,0.027,0.097,0.78,1.0738,0,0,0.013,0.051,0.002
4147001,A028AF4F-FAF7-4387-B650-F64D44FA89C4,0EF11E87-CFE3-4164-BDE5-3B647646EBD7,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1,1,0.070892902,0.89,0.678,0.017,0.33,0.027,0.069,0.832,1.0728,0,0,0.014,0.031,0.001
4147002,1BD69B80-C021-4547-A1CB-F929356DB91F,0EF11E87-CFE3-4164-BDE5-3B647646EBD7,F06697E3-F6C1-41B9-BE11-F3ABF450DBF8,1,0.04668088,0.89,0.678,0.017,0.33,0.027,0.069,0.832,1.0728,0,0,0.014,0.031,0.001
4183001,F015EEAC-E8AE-4FF4-BE77-00467B143BA3,5A83DC6E-7597-49CE-8C44-DA9D88D1A37B,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1,1,0.004650489,0.865,0.626,0.04,0.246,0.017,0.055,0.885,1.0825,0,0,0.001,0.006,0.001
4114,532298A0-E2E6-49C4-8E50-B443D6566EEC,04804123-490E-471E-A1C9-59EB2C344BD4,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1,0,0.009518766,0.866,0.604,0.031,0.259,0.035,0.065,0.786,1.0873,0,0,0.021,0.011,0
4115,CC55AE80-A03D-48C9-98EB-76661D29B299,BF603064-7174-4568-87E0-58E4698AF5C8,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1,0,0.019005116,0.866,0.691,0.04,0.337,0.02,0.086,0.791,1.0745,0.004,0,0.022,0.024,0
4116,72BF53CB-195F-482C-AD3B-335A54944EAC,7194749B-600F-4414-BC57-996FA9AB8BEB,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1,0,0.00508909,0.966,0.532,0.011,0.157,0.028,0.043,0.848,1.0872,0,0,0.008,0,0
4137,FAE7A65E-7339-47FC-8AB9-5726D1477B2A,90322361-F862-4450-B2B6-8E295EC82E2B,24486431-253D-4BD1-9401-A4A535E1319D,0,0.198190861,0.846,0.616,0.018,0.233,0.028,0.047,0.863,1.0694,0,0,0.007,0.017,0
4141,0836F794-BB98-4CDC-8740-A689EC973C3A,F09FB9E7-3DC5-443B-80EE-DD77680CB706,716B26B8-3D60-4A4D-8BD9-93FEC64B5848,0,0.076114359,0.893,0.726,0.003,0.243,0.014,0.01,0.913,1.0767,0,0,0.007,0,0
4143,0836F794-BB98-4CDC-8740-A689EC973C3A,F09FB9E7-3DC5-443B-80EE-DD77680CB706,716B26B8-3D60-4A4D-8BD9-93FEC64B5848,0,0.166729763,0.941,0.684,0,0.219,0.014,0.011,0.99,1.0758,0,0,0.006,0,0
4145,A028AF4F-FAF7-4387-B650-F64D44FA89C4,0EF11E87-CFE3-4164-BDE5-3B647646EBD7,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1,0,0.384758799,0.866,0.667,0.024,0.329,0.027,0.097,0.78,1.0738,0,0,0.013,0.051,0.002
4147,A028AF4F-FAF7-4387-B650-F64D44FA89C4,0EF11E87-CFE3-4164-BDE5-3B647646EBD7,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1,0,0.056654962,0.89,0.678,0.017,0.33,0.027,0.069,0.832,1.0728,0,0,0.014,0.031,0.001
4148,1379DD3C-F984-4361-83EA-2A065891BBAE,F1819D1D-04A0-4677-B1E9-0A8D3061A6F0,577EFE38-A628-4DEC-A195-699D143D48D6,0,0.086417532,0.933,0.658,0.008,0.272,0.037,0.027,0.752,1.0759,0,0,0.017,0,0.003
4149,AEC12442-9E55-4977-995A-E93C80FC8ACB,AF6CCB51-E9BB-4C30-ADA6-DD23FC64409A,D84AC8F1-2245-4B79-8887-A2F38C52E439,0,0.121649485,0.78,0.379,0.008,0.084,0.059,0.146,0.642,1.083,0,0,0,0.025,0.109
4150,48B44E40-0E7F-41CB-B1F1-363739D4BC6E,83934075-0037-400C-864A-F519D6120CB2,0F39D7C8-D425-4BEF-8BE2-28D76F6826D8,0,0.168669587,0.923,0.629,0.007,0.174,0.014,0.034,0.92,1.072,0,0,0,0.021,0.002
4151,6B63E574-0806-4360-920C-14F6EEE8AA13,11ED211D-A4EB-4052-83AD-6A20A608E959,051997C9-EA95-417D-BABB-B1A5F6F687FA,0,0.225415188,0.889,0.598,0.008,0.212,0.011,0.069,0.74,1.0826,0,0,0.002,0.002,0.052
4152,59A1F131-B2E2-4170-BACE-28B8FFE98439,6906FE3A-0F13-4211-95EC-3535990E9329,ED19D11D-62B6-48B4-9A0F-7C21A91B45D8,0,0.21591623,0.875,0.771,0.038,0.433,0.009,0.073,0.86,1.0727,0,0,0.005,0.013,0.001
4153,E0BE8D7F-7480-4769-957B-549A4E7004EE,ABDFC7C0-BC8E-49B8-8136-2F8B4E53A2BF,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1,0,0.2227425,0.97,0.539,0.031,0.203,0.029,0.079,0.791,1.0736,0,0,0.02,0.012,0.01
4156,0836F794-BB98-4CDC-8740-A689EC973C3A,F09FB9E7-3DC5-443B-80EE-DD77680CB706,716B26B8-3D60-4A4D-8BD9-93FEC64B5848,0,0.223985193,0.969,0.676,0.001,0.251,0.026,0.01,0.919,1.0745,0,0,0.009,0.001,0
4160,04C67571-56CB-4A25-8CDE-BC2EAF737909,90E4B74D-9037-4202-BEE3-880F65958F87,B44FF70D-5A3A-4685-BE96-FBEC6BC72174,0,0.268372609,0.83,0.566,0.017,0.15,0.013,0.038,0.91,1.0889,0,0,0.004,0.009,0
4161,B0F89C5C-52A5-4B09-A9FF-617065785C84,7D153141-15E8-4A70-9E5D-51DB2C8DA698,ED19D11D-62B6-48B4-9A0F-7C21A91B45D8,0,0.367910907,0.896,0.754,0.024,0.407,0.014,0.049,0.857,1.0787,0,0,0.001,0.007,0.007
4166,66911970-BAE5-4116-87C6-3A8E3ABEBEFC,0E785177-C69A-4D73-A4B6-24BD64223F5C,00C6123F-413E-4BDB-9E83-8DE289DD0F8E,0,0.227369877,0.911,0.704,0.008,0.327,0.015,0.028,0.912,1.082,0,0,0.011,0.005,0.003
4168,48B44E40-0E7F-41CB-B1F1-363739D4BC6E,83934075-0037-400C-864A-F519D6120CB2,0F39D7C8-D425-4BEF-8BE2-28D76F6826D8,0,0.1613879,0.911,0.653,0.005,0.212,0.012,0.018,0.942,1.0731,0,0,0.003,0.004,0.001
4180,0836F794-BB98-4CDC-8740-A689EC973C3A,F09FB9E7-3DC5-443B-80EE-DD77680CB706,716B26B8-3D60-4A4D-8BD9-93FEC64B5848,0,0.172854359,0.94,0.659,0.003,0.239,0.023,0.015,0.926,1.0771,0,0,0.012,0.002,0
4181,AEC12442-9E55-4977-995A-E93C80FC8ACB,AF6CCB51-E9BB-4C30-ADA6-DD23FC64409A,D84AC8F1-2245-4B79-8887-A2F38C52E439,0,0.596892383,0.891,0.404,0.009,0.114,0.045,0.174,0.551,1.0836,0,0,0.001,0.005,0.15
4183,F9FAE6DB-BBE7-44AD-A7E5-A523259757B8,5A83DC6E-7597-49CE-8C44-DA9D88D1A37B,7CC8C608-716C-4B5C-9F13-263A888DAC0F,0,0.458888668,0.865,0.626,0.04,0.246,0.017,0.055,0.885,1.0825,0,0,0.001,0.006,0.001
4186001,C36DD8B6-3A33-4D72-A6FE-37C096632B30,AACEB49A-2308-4639-AD0C-9636053892AC,F06697E3-F6C1-41B9-BE11-F3ABF450DBF8,1,0.117730032,0.96,0.679,0.018,0.271,0.033,0.037,0.881,1.0768,0,0,0,0.006,0
4186002,BDD88303-27E1-475D-AE1E-52C9B027EDE7,AACEB49A-2308-4639-AD0C-9636053892AC,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1,1,0.077498836,0.96,0.679,0.018,0.271,0.033,0.037,0.881,1.0768,0,0,0,0.006,0
4184,8F64D166-CC08-437A-AC1A-8DAA25B312D3,27D64F8B-B02C-4CF7-B75F-A29EDEA44C67,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1,0,0.05878546,0.798,0.343,0.018,0.056,0.037,0.177,0.58,1.0794,0,0,0.004,0.006,0.146
4185,03C75AAC-F74C-41E1-AF17-F71DCA92B306,ED0B9E74-0845-4973-9D6A-D3DB3D069A07,DC101218-7A6A-416E-A880-4837DE382B2F,0,0.741332863,0.815,0.685,0.045,0.258,0.014,0.072,0.824,1.0828,0,0,0.013,0.007,0.001
4186,BDD88303-27E1-475D-AE1E-52C9B027EDE7,AACEB49A-2308-4639-AD0C-9636053892AC,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1,0,0.243633583,0.96,0.679,0.018,0.271,0.033,0.037,0.881,1.0768,0,0,0,0.006,0
4189,B0F89C5C-52A5-4B09-A9FF-617065785C84,7D153141-15E8-4A70-9E5D-51DB2C8DA698,ED19D11D-62B6-48B4-9A0F-7C21A91B45D8,0,0.31523087,0.915,0.731,0.009,0.385,0.015,0.063,0.838,1.0844,0,0,0.003,0.018,0.01
4191,DFF1FE45-62D1-4D08-BC82-1B0B3E7E7A1B,AFD321B1-F630-44C6-9238-CDC6C092E61B,0982E740-8C1E-4F0E-9FC7-E9A41FA93655,0,0.070561762,0.774,0.631,0.012,0.259,0.024,0.058,0.88,1.0806,0,0,0.006,0.035,0.001
4193,04C67571-56CB-4A25-8CDE-BC2EAF737909,90E4B74D-9037-4202-BEE3-880F65958F87,B44FF70D-5A3A-4685-BE96-FBEC6BC72174,0,0.219992746,0.872,0.564,0.013,0.157,0.029,0.038,0.867,1.0901,0,0,0.006,0.009,0
4195,3654E27F-34C7-4367-B084-0F8139A1F7DF,F1819D1D-04A0-4677-B1E9-0A8D3061A6F0,20D8C575-0CDE-4667-A05E-73B281B442D2,0,0.320977138,0.812,0.6,0.02,0.236,0.037,0.054,0.814,1.0824,0,0,0.007,0.016,0.002
4197,D2C47212-4804-41AD-9F0F-CAB324FB0D3E,7783778A-0F5F-4AB7-B087-80F340E715C0,ED3747BF-65DC-4501-B789-6FC8A2C0ADDA,0,0.416888233,0.84,0.701,0.021,0.299,0.015,0.053,0.882,1.0883,0,0,0.002,0.019,0.001
4198,9AD55066-4159-4242-8647-502A7D0ACFB1,EC7D9078-A14F-482F-ACD2-F4B0B3FDDF09,DC101218-7A6A-416E-A880-4837DE382B2F,0,0.374648876,0.876,0.629,0.031,0.203,0.015,0.047,0.879,1.0852,0,0,0.003,0.005,0
4199,66911970-BAE5-4116-87C6-3A8E3ABEBEFC,0E785177-C69A-4D73-A4B6-24BD64223F5C,00C6123F-413E-4BDB-9E83-8DE289DD0F8E,0,0.064525618,0.935,0.718,0.004,0.295,0.015,0.019,0.97,1.078,0,0,0.02,0.002,0.003
4200,E0BE8D7F-7480-4769-957B-549A4E7004EE,ABDFC7C0-BC8E-49B8-8136-2F8B4E53A2BF,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1,0,0.140988797,0.83,0.686,0.025,0.303,0.021,0.058,0.8,1.075,0,0,0.024,0.007,0.008
4202,AEC12442-9E55-4977-995A-E93C80FC8ACB,AF6CCB51-E9BB-4C30-ADA6-DD23FC64409A,D84AC8F1-2245-4B79-8887-A2F38C52E439,0,0.281458132,0.745,0.457,0.001,0.105,0.046,0.082,0.719,1.082,0,0,0.001,0.006,0.063
4203,03C75AAC-F74C-41E1-AF17-F71DCA92B306,ED0B9E74-0845-4973-9D6A-D3DB3D069A07,DC101218-7A6A-416E-A880-4837DE382B2F,0,0.258667137,0.815,0.713,0.014,0.257,0.013,0.035,0.884,1.0807,0,0,0.011,0.002,0
4117,C1AF8FCF-5504-477C-9E00-0500DB93359F,644D09A4-90E7-4667-8B33-CDDFC95DE12F,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1,0,0.018062557,0.882,0.613,0.006,0.191,0.02,0.028,0.899,1.0926,0,0,0.003,0,0
4163001,72DF10A0-6C7E-47E8-AEFB-F1C1CB3C0877,90322361-F862-4450-B2B6-8E295EC82E2B,0982E740-8C1E-4F0E-9FC7-E9A41FA93655,1,0.061644923,0.96,0.557,0.014,0.186,0.035,0.037,0.857,1.0768,0,0,0.009,0.01,0.001
4131,A6911AD7-3D8E-4F5D-B926-7BDD002C5010,2613140A-39C3-4A4C-B12B-43F5BA0DA0CC,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1,0,0.013250847,0.843,0.502,0.006,0.119,0.032,0.072,0.866,1.0838,0.02,0,0,0.03,0
4132,EB24FE04-36DF-4768-A95E-DF0B4FDC343F,C00C066C-13FC-430B-BAC6-53AE2966D701,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1,0,0.039153285,0.843,0.654,0.003,0.188,0.014,0.019,0.936,1.0864,0,0,0,0.006,0
4133,4E0883C3-40DF-428B-AC78-4DE70DF17E17,A4E4836E-1F64-48C3-BB61-A4DFABF45B7C,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1,0,0.021723852,0.843,0.647,0.001,0.198,0.021,0.022,0.938,1.0872,0,0,0,0.012,0.001
4134,B67BC409-95C1-43C7-86EE-FE9300285406,CB0CDA67-594A-4DA5-A72C-D5B2E9A6E6C4,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1,0,0.028211289,0.843,0.567,0.005,0.164,0.021,0.033,0.914,1.0832,0,0,0,0.013,0
4154,625B7C53-877D-475E-827E-539C8B7485BA,3A800691-9FF4-429D-823A-9FE96B19E476,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1,0,1,0.833,0.567,0.008,0.218,0.047,0.06,0.823,1.0742,0,0,0.02,0.039,0
4155,C5F3041B-2BB5-427E-9FC6-86B65356ACE7,0B567444-01C2-4E84-8D67-0AA9E004EB2C,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1,0,0.011702223,0.833,0.657,0.007,0.237,0.009,0.067,0.8,1.0801,0,0,0.012,0,0.008
4163,FAE7A65E-7339-47FC-8AB9-5726D1477B2A,90322361-F862-4450-B2B6-8E295EC82E2B,24486431-253D-4BD1-9401-A4A535E1319D,0,0.184957819,0.96,0.557,0.014,0.186,0.035,0.037,0.857,1.0768,0,0,0.009,0.01,0.001
4169,04C67571-56CB-4A25-8CDE-BC2EAF737909,90E4B74D-9037-4202-BEE3-880F65958F87,B44FF70D-5A3A-4685-BE96-FBEC6BC72174,0,0.223791201,0.862,0.608,0.01,0.168,0.018,0.039,0.884,1.0816,0,0,0.008,0.011,0.001
4171,840807B1-5D22-4C80-9EF3-39229FE10F7C,09254F55-DFF1-411E-BD1B-98196119A5D5,7CC8C608-716C-4B5C-9F13-263A888DAC0F,0,0.608167562,0.862,0.523,0.033,0.144,0.023,0.084,0.842,1.0797,0.006,0,0.002,0.03,0.001
4172,AFC8A491-517A-494C-8185-4D653A033F32,21C03482-ECB6-4E0A-BE31-A064CAC1FDEC,284A83E6-568C-4859-9E55-526ABE9D5979,0,0.397700517,0.862,0.7,0.008,0.298,0.014,0.02,0.921,1.0856,0,0,0,0.001,0
4176001,72DF10A0-6C7E-47E8-AEFB-F1C1CB3C0877,90322361-F862-4450-B2B6-8E295EC82E2B,0982E740-8C1E-4F0E-9FC7-E9A41FA93655,1,0.073118511,0.888,0.571,0.017,0.188,0.031,0.049,0.853,1.0742,0,0,0.007,0.017,0.001
4174,B0F89C5C-52A5-4B09-A9FF-617065785C84,7D153141-15E8-4A70-9E5D-51DB2C8DA698,ED19D11D-62B6-48B4-9A0F-7C21A91B45D8,0,0.27946987,0.892,0.731,0.013,0.374,0.016,0.05,0.883,1.0705,0,0,0.001,0.023,0.002
4176,FAE7A65E-7339-47FC-8AB9-5726D1477B2A,90322361-F862-4450-B2B6-8E295EC82E2B,24486431-253D-4BD1-9401-A4A535E1319D,0,0.219381143,0.888,0.571,0.017,0.188,0.031,0.049,0.853,1.0742,0,0,0.007,0.017,0.001
4177,F6B4B4B5-D645-42E0-82B6-3FDD9357D600,94865997-5CFB-4B42-A2A9-D7E773818B8F,577EFE38-A628-4DEC-A195-699D143D48D6,0,0.281485884,0.892,0.624,0.018,0.275,0.029,0.081,0.777,1.082,0,0,0.008,0.042,0.002
4191001,22916556-EC0F-4834-8560-2A7A90E3592D,AFD321B1-F630-44C6-9238-CDC6C092E61B,24486431-253D-4BD1-9401-A4A535E1319D,1,0.211734616,0.774,0.631,0.012,0.259,0.024,0.058,0.88,1.0806,0,0,0.006,0.035,0.001
4184001,8F64D166-CC08-437A-AC1A-8DAA25B312D3,27D64F8B-B02C-4CF7-B75F-A29EDEA44C67,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1,1,0.005633779,0.798,0.343,0.018,0.056,0.037,0.177,0.58,1.0794,0,0,0.004,0.006,0.146
4178,4486051D-8546-4AAC-B532-B57BD7A6C41C,7A6C3B07-8447-4CC4-B396-DED50C8F7852,DC101218-7A6A-416E-A880-4837DE382B2F,0,0.508840807,0.892,0.676,0.016,0.308,0.024,0.051,0.86,1.0791,0,0,0.007,0.008,0
4179,AFC8A491-517A-494C-8185-4D653A033F32,21C03482-ECB6-4E0A-BE31-A064CAC1FDEC,284A83E6-568C-4859-9E55-526ABE9D5979,0,0.363713964,0.892,0.713,0.004,0.28,0.016,0.012,0.931,1.0891,0,0,0,0.001,0
4205,50A05E16-9481-4386-9AC3-E4E741094CF9,C275EC00-AAFB-42F7-8104-769AFF39F873,20D8C575-0CDE-4667-A05E-73B281B442D2,0,0.378041377,0.855,0.641,0.022,0.303,0.035,0.058,0.88,1.0794,0,0,0.019,0.017,0.001
4215001,0836F794-BB98-4CDC-8740-A689EC973C3A,F09FB9E7-3DC5-443B-80EE-DD77680CB706,716B26B8-3D60-4A4D-8BD9-93FEC64B5848,1,0.070791795,0.97,0.665,0.006,0.216,0.025,0.017,0.917,1.0785,0,0,0.005,0,0
4211,733E91FD-6837-4D67-A1DB-552B3AA7C2A2,D30B4903-1566-4584-BF63-8900BDFE0C77,1BB0DB33-5335-4095-927A-EB72209C0DFB,0,0.541393464,0.641,0.521,0.035,0.14,0.036,0.099,0.739,1.0689,0,0,0.012,0.032,0.006
4212,9AD55066-4159-4242-8647-502A7D0ACFB1,EC7D9078-A14F-482F-ACD2-F4B0B3FDDF09,DC101218-7A6A-416E-A880-4837DE382B2F,0,0.625351124,0.949,0.583,0.014,0.158,0.016,0.035,0.887,1.0863,0,0,0.009,0.006,0
4215,376AA8F9-8CDE-40C1-8AD5-FB8F6F8BEB9A,F09FB9E7-3DC5-443B-80EE-DD77680CB706,C3931881-9887-4A77-81D4-16C30571BE18,0,0.289524531,0.97,0.665,0.006,0.216,0.025,0.017,0.917,1.0785,0,0,0.005,0,0
4216,CF4D613B-7275-489B-A043-6C8B20594196,84FF5E3F-AC54-43A1-BEBD-1C336A9AA3B6,ED3747BF-65DC-4501-B789-6FC8A2C0ADDA,0,0.059123346,0.738,0.767,0.029,0.365,0.011,0.042,0.892,1.0797,0,0,0.008,0.006,0
4219,BF29C182-154F-4445-A28D-BFA1C8A48CBC,3DCA70CC-C15A-4B8D-8F9F-F7F8C17E1252,316A6EFD-F938-46A5-80FE-2B99066C1062,0,0.136171391,0.927,0.511,0.002,0.116,0.038,0.01,0.929,1.0786,0,0,0.005,0.004,0
4220,B64B2C51-D213-40A9-A662-0A26E48A2B07,B50EDB37-0353-45F3-9586-864C55D4B98E,DC101218-7A6A-416E-A880-4837DE382B2F,0,0.147202408,0.893,0.633,0.01,0.236,0.017,0.053,0.882,1.0763,0,0,0,0.03,0
4209001,DFF1FE45-62D1-4D08-BC82-1B0B3E7E7A1B,AFD321B1-F630-44C6-9238-CDC6C092E61B,0982E740-8C1E-4F0E-9FC7-E9A41FA93655,1,0.09069245,0.83,0.614,0.016,0.232,0.024,0.062,0.862,1.0723,0,0,0.01,0.032,0
